02:35:41.818	60.88	3.38	383	19.12	286.25
02:35:41.989	60.88	3.38	383	19.12	286.25
02:35:42.227	60.88	3.38	383	19.12	286.00
02:35:42.432	60.88	3.38	383	19.12	286.25
02:35:42.637	60.94	3.37	383	19.06	286.25
02:35:42.841	60.94	3.37	383	19.06	286.25
02:35:43.080	60.94	3.37	383	19.06	286.50
02:35:43.285	61.00	3.36	383	19.00	286.50
02:35:43.490	61.00	3.36	383	19.00	286.50
02:35:43.728	61.00	3.36	383	19.00	286.75
02:35:43.933	61.13	3.34	383	18.87	286.25
02:35:44.138	61.13	3.34	383	18.87	286.75
02:35:44.376	61.13	3.34	383	18.87	286.75
02:35:44.547	61.19	3.33	383	18.81	286.75
02:35:44.786	61.19	3.33	383	18.81	287.00
02:35:45.025	61.19	3.33	383	18.81	287.00
02:35:45.195	61.19	3.33	383	18.81	287.00
02:35:45.434	61.19	3.33	383	18.81	286.50
02:35:45.639	61.19	3.33	383	18.81	286.75
02:35:45.843	61.19	3.33	383	18.81	286.50
02:35:46.082	61.19	3.33	383	18.81	287.00
02:35:46.287	61.19	3.33	383	18.81	286.75
02:35:46.492	61.25	3.32	383	18.75	286.75
02:35:46.696	61.25	3.32	383	18.75	287.25
02:35:46.935	61.25	3.32	383	18.75	286.75
02:35:47.140	61.31	3.31	383	18.69	287.50
02:35:47.344	61.31	3.31	383	18.69	287.00
02:35:47.583	61.31	3.31	383	18.69	287.50
02:35:47.788	61.38	3.30	383	18.62	287.00
02:35:47.993	61.38	3.30	383	18.62	287.75
02:35:48.231	61.38	3.30	383	18.62	287.75
02:35:48.402	61.44	3.29	383	18.56	287.50
02:35:48.641	61.44	3.29	383	18.56	287.75
02:35:48.879	61.44	3.29	383	18.56	288.00
02:35:49.050	61.50	3.28	383	18.50	287.75
02:35:49.288	61.50	3.28	383	18.50	287.50
02:35:49.494	61.50	3.28	383	18.50	288.00
02:35:49.698	61.50	3.28	383	18.50	288.00
02:35:49.937	61.50	3.28	383	18.50	287.75
02:35:50.142	61.50	3.28	383	18.50	287.75
02:35:50.346	61.56	3.27	383	18.44	287.50
02:35:50.585	61.56	3.27	383	18.44	287.50
02:35:50.789	61.56	3.27	383	18.44	287.75
02:35:50.995	61.56	3.27	383	18.44	288.00
02:35:51.199	61.56	3.27	383	18.44	288.00
02:35:51.438	61.56	3.27	383	18.44	288.50
02:35:51.643	61.63	3.25	383	18.37	288.00
02:35:51.847	61.63	3.25	383	18.37	288.50
02:35:52.086	61.63	3.25	383	18.37	288.00
02:35:52.290	61.69	3.24	383	18.31	288.50
02:35:52.495	61.69	3.24	383	18.31	288.75
02:35:52.734	61.69	3.24	383	18.31	288.75
02:35:52.905	61.69	3.24	383	18.31	288.50
02:35:53.144	61.69	3.24	383	18.31	288.50
02:35:53.348	61.69	3.24	383	18.31	288.50
02:35:53.553	61.69	3.24	383	18.31	288.25
02:35:53.791	61.69	3.24	383	18.31	289.00
02:35:53.996	61.69	3.24	383	18.31	289.00
02:35:54.201	61.75	3.23	383	18.25	288.50
02:35:54.440	61.75	3.23	383	18.25	288.50
02:35:54.645	61.75	3.23	383	18.25	289.00
02:35:54.849	61.81	3.22	383	18.19	289.25
02:35:55.054	61.81	3.22	383	18.19	289.00
02:35:55.292	61.81	3.22	383	18.19	289.25
02:35:55.497	61.81	3.22	383	18.19	289.25
02:35:55.702	61.81	3.22	383	18.19	289.00
02:35:55.941	61.81	3.22	383	18.19	289.50
02:35:56.112	61.81	3.22	383	18.19	289.50
02:35:56.350	61.81	3.22	383	18.19	289.25
02:35:56.589	61.81	3.22	383	18.19	289.50
02:35:56.759	61.88	3.21	383	18.12	289.50
02:35:56.998	61.88	3.21	383	18.12	289.75
02:35:57.237	61.88	3.21	383	18.12	288.75
02:35:57.408	61.81	3.22	383	18.19	289.50
02:35:57.647	61.81	3.22	383	18.19	290.00
02:35:57.851	61.81	3.22	383	18.19	290.00
02:35:58.056	61.81	3.22	383	18.19	289.50
02:35:58.294	61.81	3.22	383	18.19	289.50
02:35:58.499	61.81	3.22	383	18.19	289.50
02:35:58.704	61.81	3.22	383	18.19	290.00
02:35:58.909	61.81	3.22	383	18.19	290.00
02:35:59.148	61.81	3.22	383	18.19	290.00
02:35:59.352	61.88	3.21	383	18.12	290.00
02:35:59.557	61.88	3.21	383	18.12	290.00
02:35:59.795	61.88	3.21	383	18.12	290.25
02:36:00.000	61.88	3.21	383	18.12	290.00
02:36:00.205	61.88	3.21	383	18.12	289.75
02:36:00.444	61.88	3.21	383	18.12	290.25
02:36:00.615	61.94	3.20	383	18.06	290.00
02:36:00.853	61.94	3.20	383	18.06	290.50
02:36:01.092	61.94	3.20	383	18.06	290.50
02:36:01.262	61.94	3.20	383	18.06	290.50
02:36:01.501	61.94	3.20	383	18.06	290.50
02:36:01.706	61.94	3.20	383	18.06	290.75
02:36:01.910	61.94	3.20	383	18.06	290.75
02:36:02.150	61.94	3.20	383	18.06	290.00
02:36:02.354	61.94	3.20	383	18.06	290.75
02:36:02.559	62.00	3.19	383	18.00	290.25
02:36:02.797	62.00	3.19	383	18.00	290.50
02:36:03.002	62.00	3.19	383	18.00	291.00
02:36:03.207	62.06	3.18	383	17.94	290.75
02:36:03.411	62.06	3.18	383	17.94	290.50
02:36:03.651	62.06	3.18	383	17.94	291.25
02:36:03.855	62.06	3.18	383	17.94	291.25
02:36:04.060	62.06	3.18	383	17.94	290.75
02:36:04.298	62.06	3.18	383	17.94	291.25
02:36:04.469	62.06	3.18	383	17.94	291.25
02:36:04.708	62.06	3.18	383	17.94	291.25
02:36:04.947	62.06	3.18	383	17.94	290.50
02:36:05.118	62.13	3.17	383	17.87	290.50
02:36:05.356	62.13	3.17	383	17.87	291.00
02:36:05.561	62.13	3.17	383	17.87	290.75
02:36:05.765	62.06	3.18	383	17.94	291.25
02:36:06.004	62.06	3.18	383	17.94	291.50
02:36:06.209	62.06	3.18	383	17.94	291.50
02:36:06.413	62.13	3.17	383	17.87	291.50
02:36:06.653	62.13	3.17	383	17.87	291.25
02:36:06.857	62.13	3.17	383	17.87	291.50
02:36:07.062	62.25	3.15	383	17.75	292.00
02:36:07.266	62.25	3.15	383	17.75	291.25
